time,id,x,y,angle,type,speed,pos,lane,slope,signals
89.1,9,-82.820866,34.681159,239.613819,1,0,11.079,-2760308810,0,8
89.2,0,-82.835426,34.680171,151.880668,1,0,14.829,-14484651670,0,8
89.2,1,-82.826558,34.67971,88.566653,1,27.681751,310.972219,5651692460,0,0
89.2,10,-82.842384,34.679839,340.481947,1,5.834089,131.398852,2671186970,0,10
89.2,11,-82.82413,34.679893,264.674476,1,0.003876,80.92434,14484653210,0,8
89.2,12,-82.827441,34.67984,268.53076,1,27.68676,90.822205,56880023420,0,0
89.2,13,-82.843132,34.682694,3.716438,1,0.136731,149.875461,2671186990,0,9
89.2,14,-82.825037,34.679901,269.342105,1,19.729802,58.430501,56880023401,0,0
89.2,15,-82.830285,34.680032,204.266919,1,13.811723,59.071116,1249735650,0,1
89.2,16,-82.835321,34.67086,101.165347,1,0.00816,152.981581,-2396830270,0,8
89.2,17,-82.8452,34.681207,174.304176,1,13.883097,14.862176,-2396814680,0,0
89.2,18,-82.82069,34.681246,236.356069,1,0,119.549,-2760308820,0,8
89.2,2,-82.84763,34.679339,172.804525,1,0.000072,100.868931,-23968302200,0,8
89.2,20,-82.817899,34.680351,292.759181,1,13.816578,744.039121,-2727174420,0,0
89.2,21,-82.826398,34.671583,204.331369,1,11.134421,215.488211,275867170,0,0
89.2,22,-82.839846,34.68388,282.289301,1,13.833158,134.560571,-125114500,0,0
89.2,23,-82.847864,34.682343,248.720758,1,6.491659,54.705254,-37081434001,0,10
89.2,24,-82.833368,34.6793,86.534165,1,11.113127,100.340234,-14484651620,0,0
89.2,25,-82.845929,34.672532,123.290072,1,5.444466,69.033401,842647610,0,0
89.2,26,-82.823982,34.677354,176.784598,1,7.056609,66.907859,-1251709400,0,10
89.2,27,-82.824018,34.677748,176.784598,1,15.721521,23.025871,-1251709400,0,10
89.2,28,-82.837151,34.678431,7.399595,1,6.818193,33.602233,14467998460,0,8
89.2,29,-82.841525,34.674104,29.510568,1,13.850731,74.658686,2671186910,0,0
89.2,3,-82.837129,34.682182,153.909017,1,0,93.299,-1251481311,0,8
89.2,30,-82.835394,34.680185,151.880668,1,0,14.829,-14484651671,0,8
89.2,31,-82.820908,34.681065,55.473929,1,0,42.719,2760308801,0,10
89.2,32,-82.842553,34.67992,272.46874,1,8.850332,4.76078,-12508929120,0,0
89.2,33,-82.83077,34.675829,83.073524,1,0.000027,41.948974,-33478129300,0,9
89.2,34,-82.826134,34.673884,205.907387,1,4.454883,52.313338,275920810,0,10
89.2,35,-82.819684,34.682384,167.208776,1,13.793618,80.730922,-1251096000,0,1
89.2,36,-82.845999,34.683475,177.375108,1,13.767049,4.710733,11393609960,0,0
89.2,38,-82.841107,34.671643,26.140799,1,19.542064,42.53972,1347539340,0,2
89.2,39,-82.837188,34.678146,5.673506,1,12.641713,1.756044,14467998460,0,10
89.2,4,-82.830235,34.679664,270.17961,1,0.000003,21.328997,5651692450,0,8
89.2,40,-82.840881,34.683856,186.076801,1,10.808089,17.530746,-1251144410,0,0
89.2,41,-82.846908,34.677612,135.945604,1,14.196846,7.589383,-23968302161,0,0
89.2,42,-82.844634,34.671869,123.038151,1,5.515325,114.961179,842647620,0,0
89.2,43,-82.829476,34.67974,265.263968,1,20.399292,277.55368,56880023420,0,8
89.2,44,-82.827153,34.684208,129.940494,1,13.804858,208.471766,-124973700,0,0
89.2,45,-82.826334,34.677011,84.221683,1,22.129372,0.723423,-1251737560,0,0
89.2,46,-82.826075,34.674088,184.040418,1,9.409045,28.750409,275920810,0,10
89.2,47,-82.837152,34.682154,153.908196,1,0.733256,92.602381,-1251481310,0,9
89.2,48,-82.844211,34.682833,272.343886,1,4.665381,0.16186,11387436960,0,0
89.2,49,-82.820975,34.681025,55.473929,1,0.08529,35.140042,2760308801,0,10
89.2,5,-82.824211,34.679886,264.674476,1,0,88.429,14484653210,0,8
89.2,50,-82.850669,34.676113,94.606954,1,13.85834,73.373843,-842647230,0,0
89.2,51,-82.832059,34.675685,92.0169,1,7.525898,4.046783,-33478129320,0,0
89.2,52,-82.846937,34.677678,315.946682,1,9.525618,11.839456,23968302161,0,0
89.2,53,-82.829256,34.681758,202.584115,1,7.101112,0.352382,-125098550,0,1
89.2,54,-82.825116,34.675044,195.802514,1,3.529104,8.435599,19531637310,0,0
89.2,55,-82.845214,34.681639,355.817699,1,0.259184,5.125918,23968146100,0,0
89.2,6,-82.84321,34.682736,94.433274,1,0.000135,91.948874,37081434070,0,8
89.2,8,-82.836342,34.681488,139.686874,1,11.154047,100.547391,-14484651690,0,0
89.2,9,-82.820866,34.681159,239.613819,1,0,11.079,-2760308810,0,8
89.3,0,-82.835426,34.680171,151.880668,1,0,14.829,-14484651670,0,8
89.3,1,-82.826528,34.679711,88.566653,1,27.701816,313.742401,5651692460,0,0
89.3,10,-82.842386,34.679844,340.481947,1,5.532005,131.952052,2671186970,0,10
89.3,11,-82.82413,34.679893,264.674476,1,0.00361,80.924701,14484653210,0,8
89.3,12,-82.827471,34.679839,268.53076,1,27.76482,93.598687,56880023420,0,0
89.3,13,-82.843132,34.682695,3.716438,1,0.122197,149.88768,2671186990,0,9
89.3,14,-82.825059,34.679901,269.342105,1,19.912543,60.421756,56880023401,0,0
89.3,15,-82.830291,34.680021,204.266919,1,13.738838,60.445,1249735650,0,1
89.3,16,-82.835321,34.67086,101.165347,1,0.007154,152.982296,-2396830270,0,8
89.3,17,-82.845198,34.681195,174.025118,1,13.851508,16.247327,-2396814680,0,0
89.3,18,-82.82069,34.681246,236.356069,1,0,119.549,-2760308820,0,8
89.3,2,-82.84763,34.679339,172.804525,1,0.000068,100.868938,-23968302200,0,8
89.3,20,-82.817913,34.680356,292.759181,1,13.889546,745.428076,-2727174420,0,0
89.3,21,-82.826403,34.671574,204.331369,1,11.102204,216.598431,275867170,0,0
89.3,22,-82.839861,34.683883,283.609926,1,13.763752,135.936946,-125114500,0,0
89.3,23,-82.84787,34.682341,248.720758,1,6.143379,55.319592,-37081434001,0,10
89.3,24,-82.833356,34.679302,85.565075,1,11.149583,101.455192,-14484651620,0,0
89.3,25,-82.845923,34.67253,123.290072,1,5.551611,69.588562,842647610,0,0
89.3,26,-82.823982,34.677348,176.784598,1,6.761653,67.584024,-1251709400,0,10
89.3,27,-82.824017,34.677734,176.784598,1,15.408884,24.566759,-1251709400,0,10
89.3,28,-82.83715,34.678437,7.399595,1,6.614085,34.263641,14467998460,0,8
89.3,29,-82.841518,34.674115,29.510568,1,13.871223,76.045808,2671186910,0,0
89.3,3,-82.837129,34.682182,153.909017,1,0,93.299,-1251481311,0,8
89.3,30,-82.835394,34.680185,151.880668,1,0,14.829,-14484651671,0,8
89.3,31,-82.820908,34.681065,55.473929,1,0,42.719,2760308801,0,10
89.3,32,-82.842562,34.679921,272.192199,1,8.999871,5.660767,-12508929120,0,0
89.3,33,-82.83077,34.675829,83.073524,1,0.000025,41.948977,-33478129300,0,9
89.3,34,-82.826136,34.673881,205.907387,1,4.206243,52.733963,275920810,0,10
89.3,35,-82.819681,34.682372,167.208776,1,13.85461,82.116383,-1251096000,0,1
89.3,36,-82.845998,34.683462,177.410216,1,13.783243,6.089058,11393609960,0,0
89.3,38,-82.841098,34.671659,26.140799,1,19.703692,44.51009,1347539340,0,2
89.3,39,-82.837187,34.678157,5.701964,1,12.367765,2.992821,14467998460,0,10
89.3,4,-82.830235,34.679664,270.17961,1,0.000002,21.328998,5651692450,0,8
89.3,40,-82.840882,34.683846,186.076801,1,10.99607,18.630353,-1251144410,0,0
89.3,41,-82.846897,34.677603,135.945604,1,14.43269,9.032652,-23968302161,0,0
89.3,42,-82.844629,34.671867,123.038151,1,5.554283,115.516608,842647620,0,0
89.3,43,-82.829498,34.679738,265.263968,1,19.980003,279.55168,56880023420,0,8
89.3,44,-82.827141,34.6842,129.940494,1,13.790098,209.850775,-124973700,0,0
89.3,45,-82.82631,34.677013,84.327716,1,22.205106,2.943934,-1251737560,0,0
89.3,46,-82.826075,34.674079,184.040418,1,9.129939,29.663403,275920810,0,10
89.3,47,-82.837152,34.682154,153.908196,1,0.667511,92.669132,-1251481310,0,9
89.3,48,-82.844215,34.682831,269.148378,1,4.925381,0.654398,11387436960,0,0
89.3,49,-82.820975,34.681025,55.473929,1,0.077642,35.147806,2760308801,0,10
89.3,5,-82.824211,34.679886,264.674476,1,0,88.429,14484653210,0,8
89.3,50,-82.850654,34.676114,89.005118,1,13.799621,74.753805,-842647230,0,0
89.3,51,-82.832051,34.675685,86.950959,1,7.695427,4.816326,-33478129320,0,0
89.3,52,-82.846944,34.677684,316.130531,1,9.776441,0.3971,11391572701,0,0
89.3,53,-82.829249,34.681755,179.317865,1,6.925327,1.044915,-125098550,0,9
89.3,54,-82.825117,34.675041,195.802514,1,3.768481,8.812447,19531637310,0,0
89.3,55,-82.845214,34.681639,355.817699,1,0.508541,5.176773,23968146100,0,0
89.3,6,-82.84321,34.682736,94.433274,1,0.000123,91.948886,37081434070,0,8
89.3,8,-82.836334,34.68148,139.686874,1,11.126808,101.660071,-14484651690,0,0
89.3,9,-82.820866,34.681159,239.613819,1,0,11.079,-2760308810,0,8
89.4,0,-82.835426,34.680171,151.880668,1,0,14.829,-14484651670,0,8
89.4,1,-82.826498,34.679712,88.566653,1,27.702627,316.512664,5651692460,0,0
89.4,10,-82.842388,34.679848,340.481947,1,5.336509,132.485703,2671186970,0,10
89.4,11,-82.82413,34.679893,264.674476,1,0.00316,80.925017,14484653210,0,8
89.4,12,-82.827501,34.679838,268.53076,1,27.753381,96.374025,56880023420,0,0
89.4,13,-82.843132,34.682695,3.716438,1,0.10829,149.898509,2671186990,0,9
89.4,14,-82.825081,34.6799,269.342105,1,20.059475,62.427703,56880023401,0,0
89.4,15,-82.830297,34.68001,204.266919,1,13.468321,61.791832,1249735650,0,9
89.4,16,-82.835321,34.67086,101.165347,1,0.006477,152.982944,-2396830270,0,8
89.4,17,-82.845197,34.681182,174.025118,1,13.794026,17.626729,-2396814680,0,0
89.4,18,-82.82069,34.681246,236.356069,1,0,119.549,-2760308820,0,8
89.4,2,-82.84763,34.679339,172.804525,1,0.00006,100.868944,-23968302200,0,8
89.4,20,-82.817927,34.680361,292.759181,1,13.789467,746.807023,-2727174420,0,0
89.4,21,-82.826408,34.671565,204.331369,1,11.162083,217.71464,275867170,0,0
89.4,22,-82.839875,34.683886,284.933944,1,13.802511,137.317197,-125114500,0,0
89.4,23,-82.847876,34.682339,248.720758,1,5.901328,55.909725,-37081434001,0,10
89.4,24,-82.833344,34.679303,84.595458,1,11.157864,102.570979,-14484651620,0,0
89.4,25,-82.845918,34.672527,123.290072,1,5.479286,70.136491,842647610,0,0
89.4,26,-82.823981,34.677342,176.784598,1,6.460617,68.230086,-1251709400,0,10
89.4,27,-82.824016,34.677721,176.784598,1,15.145284,26.081287,-1251709400,0,10
89.4,28,-82.83715,34.678443,7.399595,1,6.263575,34.889999,14467998460,0,8
89.4,29,-82.841511,34.674126,29.510568,1,13.811255,77.426934,2671186910,0,0
89.4,3,-82.837129,34.682182,153.909017,1,0,93.299,-1251481311,0,8
89.4,30,-82.835394,34.680185,151.880668,1,0,14.829,-14484651671,0,8
89.4,31,-82.820908,34.681065,55.473929,1,0,42.719,2760308801,0,10
89.4,32,-82.842573,34.679921,272.192199,1,9.236727,6.58444,-12508929120,0,0
89.4,33,-82.83077,34.675829,83.073524,1,0.000022,41.948979,-33478129300,0,9
89.4,34,-82.826138,34.673878,205.907387,1,3.93547,53.12751,275920810,0,10
89.4,35,-82.819677,34.68236,167.208776,1,13.874113,83.503794,-1251096000,0,1
89.4,36,-82.845997,34.68345,177.410216,1,13.850808,7.474138,11393609960,0,0
89.4,38,-82.841088,34.671675,26.140799,1,19.92954,46.503044,1347539340,0,2
89.4,39,-82.837186,34.678168,5.730088,1,12.220286,4.214849,14467998460,0,10
89.4,4,-82.830235,34.679664,270.17961,1,0.000002,21.328998,5651692450,0,8
89.4,40,-82.840884,34.683836,186.076801,1,11.177576,19.748111,-1251144410,0,0
89.4,41,-82.846885,34.677593,135.945604,1,14.603477,10.492999,-23968302161,0,0
89.4,42,-82.844624,34.671864,123.038151,1,5.442894,116.060897,842647620,0,0
89.4,43,-82.829519,34.679736,265.263968,1,19.565452,281.508225,56880023420,0,8
89.4,44,-82.827129,34.684193,129.940494,1,13.883906,211.239166,-124973700,0,0
89.4,45,-82.826286,34.677016,84.425977,1,22.174692,5.161403,-1251737560,0,0
89.4,46,-82.826076,34.674071,184.040418,1,8.863743,30.549777,275920810,0,10
89.4,47,-82.837152,34.682153,153.908196,1,0.596358,92.728767,-1251481310,0,9
89.4,48,-82.84422,34.682829,265.696017,1,5.185381,1.172937,11387436960,0,0
89.4,49,-82.820975,34.681025,55.473929,1,0.0682,35.154626,2760308801,0,10
89.4,5,-82.824211,34.679886,264.674476,1,0,88.429,14484653210,0,8
89.4,50,-82.850639,34.676115,85.442004,1,13.866505,76.140455,-842647230,0,0
89.4,51,-82.832042,34.675686,85.775093,1,7.858586,5.602185,-33478129320,0,0
89.4,52,-82.846952,34.677691,316.586978,1,10.006929,1.397793,11391572701,0,0
89.4,53,-82.829243,34.681752,160.870749,1,6.586078,1.703523,-125098550,0,9
89.4,54,-82.825118,34.675037,195.495974,1,4.014266,9.213874,19531637310,0,0
89.4,55,-82.845214,34.68164,355.817699,1,0.754563,5.252229,23968146100,0,0
89.4,6,-82.84321,34.682736,94.433274,1,0.000111,91.948898,37081434070,0,8
89.4,8,-82.836326,34.681473,139.686874,1,11.065277,102.766599,-14484651690,0,0
89.4,9,-82.820866,34.681159,239.613819,1,0,11.079,-2760308810,0,8
89.5,0,-82.835426,34.680171,151.880668,1,0,14.829,-14484651670,0,8
89.5,1,-82.826467,34.679713,88.566653,1,27.725313,319.285195,5651692460,0,0
89.5,10,-82.84239,34.679852,340.481947,1,4.98309,132.984012,2671186970,0,10
89.5,11,-82.82413,34.679893,264.674476,1,0.002934,80.925311,14484653210,0,8
89.5,12,-82.827531,34.679837,268.53076,1,27.671365,99.141161,56880023420,0,0
89.5,13,-82.843132,34.682695,3.716438,1,0.096521,149.908161,2671186990,0,9
89.5,14,-82.825103,34.6799,269.342105,1,20.259045,64.453608,56880023401,0,0
89.5,15,-82.830302,34.679999,204.266919,1,13.11642,63.103474,1249735650,0,9
89.5,16,-82.835321,34.67086,101.165347,1,0.005782,152.983522,-2396830270,0,8
89.5,17,-82.845195,34.68117,174.025118,1,13.859126,19.012642,-2396814680,0,0
89.5,18,-82.82069,34.681246,236.356069,1,0,119.549,-2760308820,0,8
89.5,2,-82.84763,34.679339,172.804525,1,0.000054,100.86895,-23968302200,0,8
89.5,20,-82.817941,34.680365,292.759181,1,13.858194,748.192842,-2727174420,0,0
89.5,21,-82.826413,34.671556,204.331369,1,11.103299,218.824969,275867170,0,0
89.5,22,-82.83989,34.683889,285.702733,1,13.787824,138.69598,-125114500,0,0
89.5,23,-82.847882,34.682337,248.720758,1,5.594919,56.469217,-37081434001,0,10
89.5,24,-82.833332,34.679304,83.72842,1,11.158288,103.686807,-14484651620,0,0
89.5,25,-82.845913,34.672524,123.290072,1,5.481037,70.684594,842647610,0,0
89.5,26,-82.823981,34.677336,176.784598,1,6.161691,68.846255,-1251709400,0,10
89.5,27,-82.824014,34.677707,176.784598,1,14.81732,27.563019,-1251709400,0,10
89.5,28,-82.837149,34.678448,7.399595,1,6.07085,35.497084,14467998460,0,8
89.5,29,-82.841503,34.674137,29.510568,1,13.832528,78.810186,2671186910,0,0
89.5,3,-82.837129,34.682182,153.909017,1,0,93.299,-1251481311,0,8
89.5,30,-82.835394,34.680185,151.880668,1,0,14.829,-14484651671,0,8
89.5,31,-82.820908,34.681065,55.473929,1,0,42.719,2760308801,0,10
89.5,32,-82.842583,34.679921,272.192199,1,9.424194,7.52686,-12508929120,0,0
89.5,33,-82.83077,34.675829,83.073524,1,0.00002,41.948981,-33478129300,0,9
89.5,34,-82.82614,34.673875,205.907387,1,3.832504,53.51076,275920810,0,10
89.5,35,-82.819673,34.682348,167.208776,1,13.851265,84.888921,-1251096000,0,1
89.5,36,-82.845996,34.683438,177.410216,1,13.830537,8.857192,11393609960,0,0
89.5,38,-82.841079,34.671692,26.140799,1,20.114398,48.514483,1347539340,0,2
89.5,39,-82.837185,34.678179,5.748159,1,11.912337,5.406083,14467998460,0,10
89.5,4,-82.830235,34.679664,270.17961,1,0.000002,21.328998,5651692450,0,8
89.5,40,-82.840885,34.683825,186.076801,1,11.408523,20.888963,-1251144410,0,0
89.5,41,-82.846874,34.677584,135.945604,1,14.824577,11.975457,-23968302161,0,0
89.5,42,-82.844619,34.671861,123.038151,1,5.464074,116.607304,842647620,0,0
89.5,43,-82.82954,34.679734,265.263968,1,19.285623,283.436788,56880023420,0,8
89.5,44,-82.827118,34.684184,130.379959,1,13.853832,212.624549,-124973700,0,0
89.5,45,-82.826262,34.677018,84.425977,1,22.128708,7.374273,-1251737560,0,0
89.5,46,-82.826076,34.674064,184.040418,1,8.56154,31.405932,275920810,0,10
89.5,47,-82.837151,34.682153,153.908196,1,0.554623,92.78423,-1251481310,0,9
89.5,48,-82.844224,34.682825,260.896629,1,5.445381,1.717475,11387436960,0,0
89.5,49,-82.820975,34.681025,55.473929,1,0.061366,35.160762,2760308801,0,10
89.5,5,-82.824211,34.679886,264.674476,1,0,88.429,14484653210,0,8
89.5,50,-82.850624,34.676117,85.442004,1,13.835422,77.523998,-842647230,0,0
89.5,51,-82.832033,34.675686,85.775093,1,8.059381,6.408123,-33478129320,0,0
89.5,52,-82.84696,34.677698,317.183725,1,10.139579,2.411751,11391572701,0,0
89.5,53,-82.829237,34.681749,147.129074,1,6.332135,2.336736,-125098550,0,9
89.5,54,-82.825119,34.675033,195.171315,1,4.237118,9.637586,19531637310,0,0
89.5,55,-82.845214,34.681641,355.817699,1,0.989479,5.351177,23968146100,0,0
89.5,6,-82.84321,34.682736,94.433274,1,0.0001,91.948907,37081434070,0,8
89.5,8,-82.836319,34.681465,140.337899,1,11.089843,103.875584,-14484651690,0,0
89.5,9,-82.820866,34.681159,239.613819,1,0,11.079,-2760308810,0,8
89.6,0,-82.835426,34.680171,151.880668,1,0,14.829,-14484651670,0,8
89.6,1,-82.826437,34.679714,88.566653,1,27.712586,322.056454,5651692460,0,0
89.6,10,-82.842392,34.679856,340.481947,1,4.758808,133.459893,2671186970,0,10
89.6,11,-82.82413,34.679893,264.674476,1,0.002678,80.925578,14484653210,0,8
89.6,12,-82.827562,34.679836,268.53076,1,27.709097,101.912071,56880023420,0,0
89.6,13,-82.843132,34.682695,3.716438,1,0.089261,149.917087,2671186990,0,9
89.6,14,-82.825125,34.679899,269.342105,1,20.448563,66.498464,56880023401,0,0
89.6,15,-82.830308,34.679988,204.266919,1,12.741488,64.377623,1249735650,0,9
89.6,16,-82.835321,34.67086,101.165347,1,0.005448,152.984067,-2396830270,0,8
89.6,17,-82.845193,34.681157,174.025118,1,13.845323,20.397174,-2396814680,0,0
89.6,18,-82.82069,34.681246,236.356069,1,0,119.549,-2760308820,0,8
89.6,2,-82.84763,34.679339,172.804525,1,0.000049,100.868954,-23968302200,0,8
89.6,20,-82.817955,34.68037,292.759181,1,13.796524,749.572494,-2727174420,0,0
89.6,21,-82.826417,34.671547,204.331369,1,11.114529,219.936422,275867170,0,0
89.6,22,-82.839905,34.683892,285.702733,1,13.764777,140.072457,-125114500,0,0
89.6,23,-82.847887,34.682335,248.720758,1,5.31592,57.000809,-37081434001,0,10
89.6,24,-82.83332,34.679305,83.72842,1,11.168444,104.803652,-14484651620,0,0
89.6,25,-82.845908,34.672522,123.290072,1,5.471406,71.231735,842647610,0,0
89.6,26,-82.82398,34.677331,176.784598,1,5.875637,69.433819,-1251709400,0,10
89.6,27,-82.824013,34.677694,176.784598,1,14.537285,29.016748,-1251709400,0,10
89.6,28,-82.837148,34.678454,7.399595,1,5.773246,36.074408,14467998460,0,8
89.6,29,-82.841496,34.674147,29.510568,1,13.867141,80.1969,2671186910,0,0
89.6,3,-82.837129,34.682182,153.909017,1,0,93.299,-1251481311,0,8
89.6,30,-82.835394,34.680185,151.880668,1,0,14.829,-14484651671,0,8
89.6,31,-82.820908,34.681065,55.473929,1,0,42.719,2760308801,0,10
89.6,32,-82.842593,34.679921,272.192199,1,9.584846,8.485344,-12508929120,0,0
89.6,33,-82.83077,34.675829,83.073524,1,0.000018,41.948983,-33478129300,0,9
89.6,34,-82.826141,34.673872,205.907387,1,3.580121,53.868772,275920810,0,10
89.6,35,-82.81967,34.682335,167.208776,1,13.817968,86.270718,-1251096000,0,1
89.6,36,-82.845995,34.683425,177.424375,1,13.801722,0.057364,-1250947000,0,2
89.6,38,-82.84107,34.671708,26.140799,1,20.340705,50.548554,1347539340,0,2
89.6,39,-82.837184,34.678189,5.748159,1,11.640328,6.570116,14467998460,0,10
89.6,4,-82.830235,34.679664,270.17961,1,0.000002,21.328998,5651692450,0,8
89.6,40,-82.840886,34.683815,186.076801,1,11.564623,22.045425,-1251144410,0,0
89.6,41,-82.846863,34.677574,136.262345,1,14.981456,1.053603,11391572571,0,0
89.6,42,-82.844614,34.671859,123.038151,1,5.432156,117.15052,842647620,0,0
89.6,43,-82.82956,34.679733,265.263968,1,18.913171,285.328105,56880023420,0,8
89.6,44,-82.827109,34.684175,134.254331,1,13.782064,214.002755,-124973700,0,0
89.6,45,-82.826238,34.67702,84.425977,1,22.177114,9.591985,-1251737560,0,0
89.6,46,-82.826077,34.674056,184.040418,1,8.381487,32.24408,275920810,0,10
89.6,47,-82.837151,34.682152,153.908196,1,0.484872,92.832717,-1251481310,0,9
89.6,48,-82.844227,34.682821,253.817343,1,5.705381,2.288013,11387436960,0,0
89.6,49,-82.820975,34.681025,55.473929,1,0.057237,35.166486,2760308801,0,10
89.6,5,-82.824211,34.679886,264.674476,1,0,88.429,14484653210,0,8
89.6,50,-82.850609,34.676118,85.442004,1,13.867263,78.910724,-842647230,0,0
89.6,51,-82.832024,34.675687,85.775093,1,8.313574,7.23948,-33478129320,0,0
89.6,52,-82.846967,34.677706,319.212494,1,10.269739,3.438725,11391572701,0,0
89.6,53,-82.829231,34.681746,138.086245,1,5.986448,2.935381,-125098550,0,9
89.6,54,-82.82512,34.67503,194.836365,1,4.370298,10.074616,19531637310,0,0
89.6,55,-82.845214,34.681642,355.817699,1,1.190705,5.470247,23968146100,0,0
89.6,6,-82.84321,34.682736,94.433274,1,0.000091,91.948917,37081434070,0,8
89.6,8,-82.836312,34.681457,141.61749,1,11.052837,104.980867,-14484651690,0,0
89.6,9,-82.820866,34.681159,239.613819,1,0,11.079,-2760308810,0,8
89.7,0,-82.835426,34.680171,151.880668,1,0,14.829,-14484651670,0,8
89.7,1,-82.826407,34.679715,88.566653,1,27.725217,324.828975,5651692460,0,0
89.7,10,-82.842394,34.67986,340.481947,1,4.544921,133.914385,2671186970,0,10
89.7,11,-82.82413,34.679893,264.674476,1,0.002305,80.925809,14484653210,0,8
89.7,12,-82.827592,34.679835,268.53076,1,27.761063,104.688177,56880023420,0,0
89.7,13,-82.843132,34.682695,3.716438,1,0.08122,149.925209,2671186990,0,9
89.7,14,-82.825147,34.679899,269.342105,1,20.601011,68.558565,56880023401,0,0
89.7,15,-82.830311,34.679977,201.932082,1,12.326066,65.610229,1249735650,0,9
89.7,16,-82.835321,34.67086,101.165347,1,0.004736,152.98454,-2396830270,0,8
89.7,17,-82.845191,34.681145,174.025118,1,13.807935,21.777968,-2396814680,0,0
89.7,18,-82.82069,34.681246,236.356069,1,0,119.549,-2760308820,0,8
89.7,2,-82.84763,34.679339,172.804525,1,0.000045,100.868959,-23968302200,0,8
89.7,20,-82.817969,34.680374,292.759181,1,13.76412,750.948906,-2727174420,0,0
89.7,21,-82.826422,34.671537,204.331369,1,11.096254,221.046048,275867170,0,0
89.7,22,-82.839919,34.683896,285.702733,1,13.869644,141.459422,-125114500,0,0
89.7,23,-82.847893,34.682333,248.720758,1,5.14602,57.515411,-37081434001,0,10
89.7,24,-82.833307,34.679307,83.72842,1,11.142268,105.917879,-14484651620,0,0
89.7,25,-82.845903,34.672519,123.290072,1,5.456988,71.777434,842647610,0,0
89.7,26,-82.82398,34.677326,176.784598,1,5.604772,69.994296,-1251709400,0,10
89.7,27,-82.824012,34.677681,176.784598,1,14.284223,30.44517,-1251709400,0,10
89.7,28,-82.837148,34.678458,7.399595,1,5.528836,36.627292,14467998460,0,8
89.7,29,-82.841489,34.674158,29.510568,1,13.775991,81.5745,2671186910,0,0
89.7,3,-82.837129,34.682182,153.909017,1,0,93.299,-1251481311,0,8
89.7,30,-82.835394,34.680185,151.880668,1,0,14.829,-14484651671,0,8
89.7,31,-82.820908,34.681065,55.473929,1,0,42.719,2760308801,0,10
89.7,32,-82.842604,34.679921,272.192199,1,9.806164,9.465961,-12508929120,0,0
89.7,33,-82.83077,34.675829,83.073524,1,0.000017,41.948984,-33478129300,0,9
89.7,34,-82.826143,34.673869,205.907387,1,3.397296,54.208502,275920810,0,10
89.7,35,-82.819666,34.682323,167.208776,1,13.868017,87.657519,-1251096000,0,1
89.7,36,-82.845995,34.683413,177.766346,1,13.853781,1.442742,-1250947000,0,2
89.7,38,-82.84106,34.671725,26.140799,1,20.571121,52.605666,1347539340,0,2
89.7,39,-82.837182,34.678199,5.788689,1,11.41012,7.711128,14467998460,0,10
89.7,4,-82.830235,34.679664,270.17961,1,0.000002,21.328998,5651692450,0,8
89.7,40,-82.840887,34.683804,186.076801,1,11.710295,23.216455,-1251144410,0,0
89.7,41,-82.846851,34.677564,136.713096,1,15.121201,2.565723,11391572571,0,0
89.7,42,-82.844609,34.671856,123.038151,1,5.520105,117.70253,842647620,0,0
89.7,43,-82.82958,34.679731,265.263968,1,18.516708,287.179776,56880023420,0,8
89.7,44,-82.8271,34.684165,138.153092,1,13.77959,215.380714,-124973700,0,0
89.7,45,-82.826214,34.677023,84.425977,1,22.122868,11.804272,-1251737560,0,0
89.7,46,-82.826077,34.674049,184.040418,1,8.164568,33.060537,275920810,0,10
89.7,47,-82.837151,34.682152,153.908196,1,0.459848,92.878702,-1251481310,0,9
89.7,48,-82.844226,34.682816,243.373995,1,5.902171,0.33823,113874369110,0,0
89.7,49,-82.820975,34.681025,55.473929,1,0.049642,35.17145,2760308801,0,10
89.7,5,-82.824211,34.679886,264.674476,1,0,88.429,14484653210,0,8
89.7,50,-82.850594,34.676119,85.442004,1,13.879529,80.298677,-842647230,0,0
89.7,51,-82.832015,34.675688,85.775093,1,8.566582,8.096138,-33478129320,0,0
89.7,52,-82.846973,34.677715,322.0049,1,10.499726,4.488697,11391572701,0,0
89.7,53,-82.829226,34.681744,131.07827,1,5.757931,3.511174,-125098550,0,9
89.7,54,-82.82512,34.675025,194.483482,1,4.603376,10.534953,19531637310,0,0
89.7,55,-82.845214,34.681643,355.817699,1,1.415132,5.61176,23968146100,0,0
89.7,6,-82.84321,34.682736,94.433274,1,0.00008,91.948925,37081434070,0,8
89.7,8,-82.836305,34.681449,142.907296,1,11.132705,106.094138,-14484651690,0,0
89.7,9,-82.820866,34.681159,239.613819,1,0,11.079,-2760308810,0,8
89.8,0,-82.835426,34.680171,151.880668,1,0,14.829,-14484651670,0,8
89.8,1,-82.826377,34.679716,88.566653,1,27.701025,327.599078,5651692460,0,0
89.8,10,-82.842395,34.679864,340.481947,1,4.320135,134.346399,2671186970,0,10
89.8,11,-82.82413,34.679893,264.674476,1,0.002137,80.926023,14484653210,0,8
89.8,12,-82.827622,34.679833,268.53076,1,27.707721,107.458949,56880023420,0,0
89.8,13,-82.843132,34.682695,3.716438,1,0.073638,149.932573,2671186990,0,9
89.8,14,-82.82517,34.679898,269.342105,1,20.837088,70.642274,56880023401,0,0
